Service Item In Oks,Service Item Description,Name,Environment Name,Contract Start Date,Contract End Date
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV11,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV2,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV3,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV34,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV37,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV38,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV39,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV4,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV46,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV5,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV6,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV7,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV8,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DEV9,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-DR,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Securitas Security Services USA Inc,EKAW-TEST,2018-10-09 00:00:00,2025-10-08 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,CBTN,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,CBTN-DEV1,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,CBTN-TEST,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EEJK,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EEJK-TEST,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EEVB,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EEVB-DEV1,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EEVB-DEV3,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EEVB-DEV5,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EEVB-DEV7,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EEVB-TEST,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EGEU,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Servicios Administrativos SUMA S. de R.L. de C.V.,EGEU-TEST,2017-06-02 00:00:00,2023-01-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sinclair Broadcast Group Inc,EDYY,2017-05-01 00:00:00,2021-06-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sinclair Broadcast Group Inc,EDYY-DEV2,2017-05-01 00:00:00,2021-06-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sinclair Broadcast Group Inc,EDYY-DEV3,2017-05-01 00:00:00,2021-06-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sinclair Broadcast Group Inc,EDYY-TEST,2017-05-01 00:00:00,2021-06-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sinclair Broadcast Group Inc,EDYZ-TEST,2017-05-01 00:00:00,2021-06-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sinclair Broadcast Group Inc,EEKP-TEST,2017-05-01 00:00:00,2021-06-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sinclair Broadcast Group Inc,EEKQ-TEST,2017-05-01 00:00:00,2021-06-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,"Sprenger Enterprises, Inc.",EIGI,2018-02-28 00:00:00,2023-02-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,"Sprenger Enterprises, Inc.",EIGI-DEV1,2018-02-28 00:00:00,2023-02-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,"Sprenger Enterprises, Inc.",EIGI-TEST,2018-02-28 00:00:00,2023-02-27 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,State Bar of California,EGSD,2017-09-01 00:00:00,2019-08-31 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,State Bar of California,EGSD-DEV1,2017-09-01 00:00:00,2019-08-31 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,State Bar of California,EGSD-DEV2,2017-09-01 00:00:00,2019-08-31 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,State Bar of California,EGSD-TEST,2017-09-01 00:00:00,2019-08-31 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,StoneX Group Inc.,ELPO,2019-05-04 00:00:00,2024-05-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,StoneX Group Inc.,ELPO-DEV1,2019-05-04 00:00:00,2024-05-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,StoneX Group Inc.,ELPO-DEV2,2019-05-04 00:00:00,2024-05-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,StoneX Group Inc.,ELPO-DEV3,2019-05-04 00:00:00,2024-05-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,StoneX Group Inc.,ELPO-DEV4,2019-05-04 00:00:00,2024-05-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,StoneX Group Inc.,ELPO-DEV5,2019-05-04 00:00:00,2024-05-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,StoneX Group Inc.,ELPO-TEST,2019-05-04 00:00:00,2024-05-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sundt Construction Inc,EEWL,2016-12-20 00:00:00,2021-12-19 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sundt Construction Inc,EEWL-DEV1,2016-12-20 00:00:00,2021-12-19 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Sundt Construction Inc,EEWL-TEST,2016-12-20 00:00:00,2021-12-19 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,THE COLLEGE OF NEW JERSEY,EDRM,2017-05-24 00:00:00,2020-05-23 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,THE COLLEGE OF NEW JERSEY,EDRM-DEV1,2017-05-24 00:00:00,2020-05-23 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,THE COLLEGE OF NEW JERSEY,EDRM-DEV3,2017-05-24 00:00:00,2020-05-23 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,THE COLLEGE OF NEW JERSEY,EDRM-TEST,2017-05-24 00:00:00,2020-05-23 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TTX Company,EJJC,2018-08-30 00:00:00,2023-08-28 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TTX Company,EJJC-DEV2,2018-08-30 00:00:00,2023-08-28 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TTX Company,EJJC-DEV5,2018-08-30 00:00:00,2023-08-28 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TTX Company,EJJC-DEV6,2018-08-30 00:00:00,2023-08-28 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TTX Company,EJJC-DEV7,2018-08-30 00:00:00,2023-08-28 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TTX Company,EJJC-TEST,2018-08-30 00:00:00,2023-08-28 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tech Mahindra Limited,EBMV,2019-03-22 00:00:00,2020-03-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tech Mahindra Limited,EBMV-TEST,2019-03-22 00:00:00,2020-03-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tech Mahindra Limited,EBMVDEV-TEST,2019-03-22 00:00:00,2020-03-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tech Mahindra Limited,EVWE,2019-03-22 00:00:00,2020-03-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tech Mahindra Limited,EVWE-DR,2019-03-22 00:00:00,2020-03-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tech Mahindra Limited,EVWE-TEST,2019-03-22 00:00:00,2020-03-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tech Mahindra Limited,EWFT,2019-03-22 00:00:00,2020-03-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tech Mahindra Limited,EWFT-TEST,2019-03-22 00:00:00,2020-03-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEDM,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEDM-DEV1,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEDM-DEV2,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEDM-DEV25,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEDM-DEV26,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEDM-DEV3,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEDM-DR,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEDM-TEST,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEFJ-TEST,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEFK-TEST,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEFL-TEST,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEFM-TEST,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tesco Stores Ltd.,EEFN-TEST,2017-08-12 00:00:00,2018-02-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tiffany And Company,ELJS,2019-04-04 00:00:00,2024-04-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tiffany And Company,ELJS-DEV1,2019-04-04 00:00:00,2024-04-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tiffany And Company,ELJS-DEV2,2019-04-04 00:00:00,2024-04-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tiffany And Company,ELJS-DEV3,2019-04-04 00:00:00,2024-04-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tiffany And Company,ELJS-DEV6,2019-04-04 00:00:00,2024-04-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Tiffany And Company,ELJS-TEST,2019-04-04 00:00:00,2024-04-03 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TrueBlue Inc,EHNN,2017-12-22 00:00:00,2023-12-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TrueBlue Inc,EHNN-DEV1,2017-12-22 00:00:00,2023-12-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TrueBlue Inc,EHNN-DEV2,2017-12-22 00:00:00,2023-12-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TrueBlue Inc,EHNN-DEV3,2017-12-22 00:00:00,2023-12-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TrueBlue Inc,EHNN-DEV4,2017-12-22 00:00:00,2023-12-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,TrueBlue Inc,EHNN-TEST,2017-12-22 00:00:00,2023-12-21 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,EIMY,2018-04-02 00:00:00,2025-04-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,EIMY-DEV1,2018-04-02 00:00:00,2025-04-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,EIMY-DEV2,2018-04-02 00:00:00,2025-04-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,EIMY-DEV3,2018-04-02 00:00:00,2025-04-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,EIMY-DEV4,2018-04-02 00:00:00,2025-04-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,EIMY-DEV5,2018-04-02 00:00:00,2025-04-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,EIMY-DEV6,2018-04-02 00:00:00,2025-04-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,EIMY-TEST,2018-04-02 00:00:00,2025-04-01 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Pittsburgh,EIRS,2017-02-24 00:00:00,2022-05-15 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Pittsburgh,EIRS-DEV1,2017-02-24 00:00:00,2022-05-15 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Pittsburgh,EIRS-DEV2,2017-02-24 00:00:00,2022-05-15 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Pittsburgh,EIRS-DEV3,2017-02-24 00:00:00,2022-05-15 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Pittsburgh,EIRS-DEV4,2017-02-24 00:00:00,2022-05-15 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Pittsburgh,EIRS-TEST,2017-02-24 00:00:00,2022-05-15 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Wyoming,EEIK,2016-08-29 00:00:00,2021-08-30 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Wyoming,EEIK-DEV1,2016-08-29 00:00:00,2021-08-30 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Wyoming,EEIK-DEV2,2016-08-29 00:00:00,2021-08-30 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Wyoming,EEIK-DEV3,2016-08-29 00:00:00,2021-08-30 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,University of Wyoming,EEIK-TEST,2016-08-29 00:00:00,2021-08-30 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,ECSR,2017-03-14 00:00:00,2019-02-09 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,ECSR,2017-11-15 00:00:00,2022-11-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,ECSR-DEV1,2017-03-14 00:00:00,2019-02-09 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,ECSR-DEV1,2017-11-15 00:00:00,2022-11-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,ECSR-TEST,2017-03-14 00:00:00,2019-02-09 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,ECSR-TEST,2017-11-15 00:00:00,2022-11-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,ECYM-TEST,2017-03-14 00:00:00,2019-02-09 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,ECYM-TEST,2017-11-15 00:00:00,2022-11-14 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,EDEF-TEST,2017-03-14 00:00:00,2019-02-09 00:00:00
B86334,Oracle Payroll Cloud Service for United States - Hosted Employee,Vanderbilt University,EDEF-TEST,2017-11-15 00:00:00,2022-11-14 00:00:00
